,age,education,housing,loan,month,day_of_week,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single,contact_cellular,contact_telephone,contact_unknown,poutcome_failure,poutcome_nonexistent,poutcome_success
3575,52.0,3,0,1,2,2,3.0,999.0,1.0,-1.8,92.893,-40.0,1.281,5099.1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3576,42.0,1,0,0,2,2,5.0,999.0,1.0,-1.8,92.893,-46.2,1.281,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3577,30.0,1,0,1,2,2,8.0,999.0,0.0,-1.8,92.893,-46.2,1.281,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3578,23.0,0,0,0,2,3,6.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3579,59.0,1,1,1,2,3,6.0,999.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3580,33.0,3,0,1,2,3,2.0,999.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3581,24.0,3,1,1,2,3,4.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
3582,34.0,1,1,1,2,3,6.0,999.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3583,30.0,1,0,1,2,3,2.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
3584,43.0,2,1,1,2,3,2.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
3585,40.0,1,0,1,2,3,1.0,999.0,0.0,-1.8,92.893,-46.2,3.0,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3586,50.0,3,0,1,2,3,1.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
3587,26.0,3,1,1,2,3,2.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3588,26.0,3,0,1,2,3,1.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3589,40.0,2,1,1,2,3,1.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3590,55.0,1,1,1,2,3,1.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3591,32.0,3,0,1,2,3,3.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
3592,35.0,3,1,1,2,3,5.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
3593,31.0,2,0,1,2,3,1.0,999.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
3594,29.0,2,0,1,2,3,2.0,999.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
3595,29.0,3,1,1,2,3,1.0,999.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3596,37.0,0,0,1,2,3,1.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3597,38.0,2,1,0,2,3,1.0,999.0,1.0,0.0,92.893,-46.2,1.266,5099.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
3598,23.0,2,1,1,2,3,1.0,10.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3599,28.0,2,0,1,2,3,1.0,999.0,2.0,-1.8,92.893,-46.2,1.266,5099.1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3600,29.0,2,1,1,2,3,1.0,999.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
3601,33.0,1,0,1,2,3,1.0,999.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
3602,33.0,2,0,1,2,3,1.0,12.0,2.0,-1.8,92.893,-46.2,1.266,5099.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3603,48.0,1,0,1,2,3,1.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3604,28.0,1,0,1,2,3,1.0,999.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
3605,53.0,2,0,1,2,3,2.0,999.0,0.0,-1.8,92.893,-40.0,1.266,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3606,42.0,2,1,1,2,3,1.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3607,25.0,2,1,1,2,3,1.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
3608,28.0,3,0,1,2,3,2.0,999.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
3609,35.0,1,0,1,2,3,2.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3610,40.0,3,1,1,2,3,1.0,999.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3611,35.0,3,1,1,2,3,6.0,999.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
3612,27.0,2,1,1,2,3,1.0,999.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
3613,28.0,1,1,1,2,3,1.0,999.0,0.0,-1.8,92.893,-40.0,1.266,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3614,40.0,1,1,1,2,3,1.0,999.0,1.0,-1.8,92.893,-46.2,3.0,5099.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
3615,36.0,3,0,1,2,3,1.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3616,38.0,0,1,1,2,3,2.0,999.0,0.0,0.0,94.0,-46.2,3.0,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3617,46.0,2,1,1,2,3,1.0,999.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
3618,33.0,1,0,1,2,3,2.0,999.0,0.0,-1.8,94.0,-46.2,1.266,5144.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3619,57.0,0,0,1,2,3,6.0,999.0,0.0,-1.8,92.893,-40.0,1.266,5099.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
3620,31.0,2,1,1,2,3,2.0,999.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3621,31.0,1,1,1,2,3,1.0,11.0,1.0,-1.8,94.0,-46.2,1.266,5144.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
3622,26.0,3,0,1,2,3,2.0,999.0,0.0,-1.8,92.893,-40.0,1.266,5099.1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3623,42.0,1,0,1,2,3,2.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
3624,32.0,3,0,1,2,3,2.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
3625,29.0,1,0,1,2,3,4.0,999.0,0.0,0.0,92.893,-46.2,1.266,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3626,34.0,1,0,1,2,3,3.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3627,25.0,3,1,1,2,3,3.0,999.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
3628,32.0,1,1,0,2,3,2.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3629,54.0,1,0,1,2,3,2.0,6.0,2.0,-1.8,92.893,-46.2,1.266,5099.1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3630,31.0,0,0,0,2,3,2.0,999.0,1.0,0.0,92.893,-46.2,1.266,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3631,31.0,2,1,1,2,3,2.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3632,40.0,1,0,1,2,3,3.0,999.0,1.0,-1.8,92.893,-46.2,3.0,5099.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
3633,23.0,2,0,1,2,3,2.0,999.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
3634,29.0,1,0,1,2,3,2.0,999.0,0.0,-1.8,92.893,-46.2,3.0,5099.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3635,37.0,1,1,1,2,3,4.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3636,36.0,1,1,0,2,3,3.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3637,26.0,3,1,1,2,3,4.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3638,25.0,2,1,1,2,3,6.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3639,29.0,2,0,1,2,3,4.0,999.0,1.0,0.0,92.893,-46.2,1.266,5099.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
3640,24.0,3,0,1,2,3,5.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
3641,36.0,1,1,1,2,3,5.0,999.0,0.0,-1.8,92.893,-40.0,1.266,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3642,32.0,2,1,1,2,3,6.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3643,40.0,1,1,1,2,3,2.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3644,30.0,1,1,1,2,3,3.0,999.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
3645,28.0,3,0,0,2,3,4.0,999.0,0.0,-1.8,94.0,-40.0,1.266,5099.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
3646,32.0,3,1,1,2,4,2.0,999.0,1.0,-1.8,92.893,-40.0,1.25,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
3647,23.0,3,0,1,2,4,2.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
3648,32.0,2,1,1,2,4,4.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
3649,35.0,1,1,1,2,4,3.0,999.0,0.0,-1.8,92.893,-46.2,3.0,5099.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3650,32.0,3,0,1,2,4,2.0,999.0,0.0,-1.8,94.0,-46.2,1.25,5099.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
3651,28.0,1,1,1,2,3,5.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3652,45.0,1,1,1,2,4,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
3653,40.0,2,1,1,2,4,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3654,31.0,3,0,1,2,4,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
3655,54.0,3,1,0,2,4,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3656,54.0,3,1,1,2,4,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3657,35.0,1,1,1,2,4,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3658,32.0,2,0,1,2,4,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
3659,43.0,3,1,1,2,4,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3660,34.0,2,1,1,2,4,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
3661,52.0,3,1,1,2,4,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
3662,34.0,3,0,1,2,4,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3663,56.0,2,0,1,2,4,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
3664,40.0,3,0,1,2,4,4.0,999.0,0.0,-1.8,92.893,-40.0,1.25,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3665,25.0,0,1,1,2,4,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3666,56.0,1,1,1,2,4,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3667,34.0,3,1,1,2,4,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
3668,39.0,1,1,1,2,3,1.0,999.0,0.0,-1.8,94.0,-46.2,1.25,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3669,30.0,3,1,1,2,4,6.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
3670,55.0,3,1,1,2,4,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3671,28.0,3,1,1,2,4,9.0,999.0,0.0,-1.8,92.893,-46.2,3.0,5099.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
3672,30.0,2,1,1,2,4,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
3673,54.0,1,1,1,2,4,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
3674,30.0,2,1,0,2,4,1.0,999.0,0.0,-1.8,92.893,-40.0,1.25,5099.1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3675,23.0,0,1,0,2,3,7.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3676,51.0,2,1,1,2,4,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3677,35.0,2,1,1,2,4,5.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3678,44.0,3,0,1,2,4,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3679,31.0,3,1,1,2,4,1.0,999.0,0.0,-1.8,92.893,-46.2,3.0,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3680,59.0,0,0,1,2,4,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3681,39.0,3,1,0,2,4,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
3682,34.0,0,1,1,2,4,5.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3683,33.0,1,1,1,2,4,5.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3684,37.0,0,1,1,2,4,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3685,33.0,2,0,1,2,4,9.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
3686,53.0,3,0,1,2,4,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
3687,31.0,3,0,1,2,4,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
3688,32.0,3,1,1,2,4,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
3689,54.0,0,1,0,2,4,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3690,38.0,1,1,1,2,4,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
3691,32.0,3,0,0,2,4,4.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3692,35.0,1,1,1,2,4,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3693,29.0,3,1,1,2,4,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5144.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
3694,51.0,1,0,1,2,4,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3695,48.0,3,1,1,2,4,5.0,999.0,0.0,-1.8,92.893,-40.0,1.25,5099.1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3696,29.0,2,0,1,2,4,4.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3697,24.0,2,1,1,2,4,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3698,37.0,2,0,1,2,4,11.0,999.0,0.0,0.0,92.893,-46.2,1.25,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3699,21.0,2,0,1,2,4,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
3700,28.0,1,1,1,2,4,5.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
3701,30.0,2,1,1,2,3,11.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
3702,31.0,2,0,1,2,4,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
3703,30.0,3,0,1,2,4,4.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3704,32.0,3,1,1,2,4,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
3705,55.0,3,1,1,2,4,3.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3706,28.0,3,1,1,2,4,8.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3707,44.0,2,0,1,2,4,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3708,34.0,3,1,1,2,4,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3709,51.0,2,1,0,2,4,4.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3710,32.0,3,0,1,2,4,4.0,999.0,0.0,-1.8,92.893,-40.0,1.25,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3711,47.0,2,1,1,2,4,2.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3712,22.0,2,0,1,2,4,4.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
3713,29.0,1,1,1,2,4,3.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3714,39.0,0,1,1,2,4,6.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
3715,39.0,3,0,1,2,4,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
3716,33.0,2,0,1,2,4,11.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3717,35.0,3,0,1,2,4,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
3718,38.0,3,1,1,2,0,7.0,999.0,0.0,-1.8,92.893,-46.2,1.244,5099.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
3719,36.0,2,0,1,2,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.244,5099.1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3720,36.0,2,0,1,2,0,14.0,999.0,0.0,-1.8,92.893,-46.2,1.244,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
